"Страна","Область","Город","Визиты","Посетители","Отказы","Глубина просмотра","Время на сайте"
"Чехия","Оломоуцкий край","Оломоуц","2","2","0.0","1.0","00:00:21"
"Чехия","Среднечешский край","Не определено","2","1","0.5","1.0","00:00:01"
"Чехия","Среднечешский край","Бероун","2","2","0.5","1.0","00:00:06"
"Чехия","Среднечешский край","Миловице","2","1","0.5","2.0","00:13:01"
"Чехия","Среднечешский край","Млада-Болеслав","2","2","0.0","1.0","00:00:26"
"Чехия","Южноморавский край","Вышков","2","2","0.0","1.5","00:00:50"
"Чехия","Южночешский край","Ческе-Будеёвице","2","2","0.0","1.0","00:00:13"
"Чили","Столичная область","Сантьяго","2","2","0.0","2.5","00:15:51"
"Швейцария","Кантон Ааргау","Баден","2","1","0.0","1.5","00:03:00"
"Швейцария","Кантон Берн","Не определено","2","2","0.0","1.0","00:00:27"
"Швейцария","Кантон Цуг","Цуг","2","2","0.0","1.0","00:00:14"
"Швеция","Лен Вестманланд","Не определено","2","2","0.0","1.0","00:01:12"
"Швеция","Лен Евлеборг","Евле","2","1","0.5","1.0","00:00:07"
"Швеция","Лен Эстергётланд","Линчёпинг","2","1","0.0","4.0","00:01:44"
"Эквадор","Провинция Манаби","Портовьехо","2","1","0.0","2.0","00:11:30"
"Эстония","Ляэне-Вирумаа","Тапа","2","2","0.0","2.5","00:00:39"
"ЮАР","Не определено","Дурбан","2","1","0.0","1.0","00:00:15"
"ЮАР","Не определено","Йоханнесбург","2","2","0.5","1.0","00:00:07"
"Южная Корея","Не определено","Кванджу","2","2","0.0","1.5","00:01:20"
"Южная Корея","Кёнгидо","Сувон","2","2","0.0","1.0","00:00:14"
"Южная Корея","Чхунчхон-Пукто","Чхонджу","2","1","0.0","1.0","00:00:16"
"Ямайка","Не определено","Кингстон","2","1","0.0","1.0","00:10:07"
"Япония","Префектура Миэ","Цу","2","1","0.5","1.5","00:00:12"
"Япония","Префектура Осака","Осака","2","1","0.0","3.0","00:09:45"
"Абхазия","Гагрский район","Гагра","1","1","0.0","1.0","00:00:13"
"Австралия","Квинсленд","Маккай","1","1","0.0","1.0","00:00:15"
"Австралия","Квинсленд","Порт-Дуглас","1","1","0.0","1.0","00:00:12"
"Австрия","Земля Бургенланд","Айзенштадт","1","1","0.0","1.0","00:00:13"
"Австрия","Каринтия","Клагенфурт","1","1","0.0","1.0","00:00:13"
"Австрия","Нижняя Австрия","Не определено","1","1","0.0","1.0","00:00:14"
"Австрия","Тироль","Кицбюэль","1","1","0.0","1.0","00:00:16"
"Алжир","Не определено","Батна","1","1","1.0","1.0","00:00:00"
"Алжир","Не определено","Оран","1","1","0.0","1.0","00:00:09"
"Ангола","Не определено","Кабинда","1","1","1.0","1.0","00:00:00"
"Аргентина","Провинция Мендоса","Мендоса","1","1","0.0","1.0","00:00:13"
"Аргентина","Провинция Тукуман","Тукуман","1","1","0.0","1.0","00:00:14"
"Армения","Область Арарат","Арташат","1","1","1.0","1.0","00:00:00"
"Армения","Область Арарат","Масис","1","1","1.0","1.0","00:00:00"
"Армения","Область Котайк","Нор Ачин","1","1","0.0","1.0","00:00:15"
"Армения","Область Лори","Алаверди","1","1","0.0","1.0","00:00:14"
"Армения","Область Тавуш","Дилижан","1","1","1.0","1.0","00:00:00"
"Афганистан","Не определено","Не определено","1","1","0.0","1.0","00:00:15"
"Багамские острова","Не определено","Нассау","1","1","1.0","1.0","00:00:00"
"Бангладеш","Область Раджшахи","Ишварди","1","1","0.0","1.0","00:00:14"
"Беларусь","Брестская область","Лунинец","1","1","0.0","1.0","00:00:13"
"Беларусь","Витебская область","Верхнедвинск","1","1","1.0","1.0","00:00:00"
"Беларусь","Витебская область","Поставы","1","1","0.0","1.0","00:00:14"
"Беларусь","Гродненская область","Волковыск","1","1","0.0","1.0","00:00:14"
"Беларусь","Гродненская область","Новогрудок","1","1","0.0","1.0","00:00:14"
"Беларусь","Гродненская область","Слоним","1","1","0.0","1.0","00:02:50"
"Беларусь","Гродненская область","Сморгонь","1","1","0.0","1.0","00:00:16"
"Беларусь","Минская область","Березино","1","1","0.0","1.0","00:00:37"
"Беларусь","Минская область","Марьина Горка","1","1","1.0","1.0","00:00:00"
"Беларусь","Минская область","Несвиж","1","1","0.0","2.0","00:02:01"
"Беларусь","Минская область","Фаниполь","1","1","0.0","1.0","00:00:11"
"Беларусь","Могилёвская область","Климовичи","1","1","1.0","1.0","00:00:00"
"Белиз","Кайо","Бельмопан","1","1","1.0","1.0","00:00:00"
"Бельгия","Не определено","Шарлеруа","1","1","0.0","1.0","00:00:16"
"Бельгия","Валлонский Брабант","Вавр","1","1","0.0","1.0","00:00:13"
"Бельгия","Валлонский Брабант","Ватерлоо","1","1","0.0","1.0","00:00:15"
"Бельгия","Провинция Антверпен","Антверпен","1","1","0.0","5.0","00:00:27"
"Бельгия","Провинция Льеж","Льеж","1","1","0.0","1.0","00:00:15"
"Бельгия","Провинция Намюр","Намюр","1","1","0.0","1.0","00:00:25"
"Бельгия","Эно","Не определено","1","1","0.0","1.0","00:00:09"
"Болгария","Бургасская область","Поморие","1","1","0.0","3.0","00:05:23"
"Болгария","Бургасская область","Свети-Влас","1","1","0.0","1.0","00:00:14"
"Болгария","Бургасская область","Солнечный Берег","1","1","0.0","1.0","00:00:15"
"Болгария","Бургасская область","Черноморец","1","1","0.0","1.0","00:00:14"
"Болгария","Габровская область","Габрово","1","1","0.0","1.0","00:00:15"
"Болгария","Кырджалийская область","Кырджали","1","1","0.0","1.0","00:00:13"
"Болгария","Монтанская область","Лом","1","1","0.0","1.0","00:00:11"
"Болгария","Разградская область","Разград","1","1","1.0","1.0","00:00:00"
"Болгария","Софийская область","Драгоман","1","1","1.0","1.0","00:00:00"
"Болгария","Старозагорская область","Не определено","1","1","0.0","2.0","00:00:01"
"Болгария","Тырговиштская область","Тырговиште","1","1","0.0","2.0","00:04:20"
"Босния и Герцеговина","Не определено","Не определено","1","1","0.0","1.0","00:00:19"
"Босния и Герцеговина","Не определено","Сараево","1","1","0.0","3.0","00:00:20"
"Босния и Герцеговина","Не определено","Тузла","1","1","0.0","1.0","00:00:15"
"Бразилия","Штат Акри","Риу-Бранку","1","1","1.0","1.0","00:00:00"
"Бразилия","Штат Баия","Не определено","1","1","1.0","1.0","00:00:00"
"Бразилия","Штат Гояс","Гояния","1","1","1.0","1.0","00:00:00"
"Бразилия","Штат Парана","Куритиба","1","1","1.0","1.0","00:00:00"
"Бразилия","Штат Парана","Лондрина","1","1","1.0","1.0","00:00:00"
"Бразилия","Штат Пернамбуку","Не определено","1","1","0.0","1.0","00:00:15"
"Бразилия","Штат Пернамбуку","Олинда","1","1","0.0","3.0","00:01:41"
"Бразилия","Штат Рио-де-Жанейро","Рио-де-Жанейро","1","1","0.0","1.0","00:00:13"
"Бразилия","Штат Риу-Гранди-ду-Сул","Пасу-Фунду","1","1","0.0","1.0","00:00:12"
"Бразилия","Штат Сан-Паулу","Гуарульюс","1","1","1.0","1.0","00:00:00"
"Бразилия","Штат Сан-Паулу","Итакуакесетуба","1","1","0.0","1.0","00:00:14"
"Бразилия","Штат Санта-Катарина","Не определено","1","1","1.0","1.0","00:00:00"
"Бразилия","Штат Санта-Катарина","Флорианополис","1","1","1.0","1.0","00:00:00"
"Бразилия","Штат Сеара","Собрал","1","1","1.0","1.0","00:00:00"
"Бразилия","Штат Токантинс","Палмас","1","1","1.0","1.0","00:00:00"
"Великобритания","Не определено","Кардифф","1","1","0.0","1.0","00:00:14"
"Великобритания","Город-графство Конуи","Конуи","1","1","0.0","1.0","00:00:09"
"Великобритания","Графство Арма","Арма","1","1","0.0","1.0","00:00:15"
"Великобритания","Графство Бакингемшир","Милтон-Кинс","1","1","0.0","1.0","00:00:15"
"Великобритания","Графство Бедфордшир","Бедфорд","1","1","0.0","1.0","00:00:14"
"Великобритания","Графство Беркшир","Аскот","1","1","0.0","1.0","00:00:15"
"Великобритания","Графство Беркшир","Ньюбери","1","1","0.0","1.0","00:00:14"
"Великобритания","Графство Беркшир","Рединг","1","1","0.0","1.0","00:00:17"
"Великобритания","Графство Денбишир","Рил","1","1","0.0","1.0","00:00:12"
"Великобритания","Графство Западный Суссекс","Не определено","1","1","0.0","1.0","00:00:14"
"Великобритания","Графство Западный Суссекс","Богнор-Реджис","1","1","0.0","1.0","00:00:13"
"Великобритания","Графство Камбрия","Уайтхейвен","1","1","0.0","1.0","00:01:12"
"Великобритания","Графство Кембриджшир","Кембридж","1","1","0.0","1.0","00:00:15"
"Великобритания","Графство Кент","Кентербери","1","1","0.0","1.0","00:00:14"
"Великобритания","Графство Линкольншир","Не определено","1","1","0.0","1.0","00:00:15"
"Великобритания","Графство Линкольншир","Спалдинг","1","1","1.0","1.0","00:00:00"
"Великобритания","Графство Мерсисайд","Ливерпуль","1","1","0.0","1.0","00:00:15"
"Великобритания","Графство Суррей","Не определено","1","1","0.0","3.0","00:00:51"
"Великобритания","Графство Суррей","Доркинг","1","1","0.0","1.0","00:00:15"
"Великобритания","Графство Суррей","Кингстон-апон-Темс","1","1","0.0","1.0","00:00:14"
"Великобритания","Графство Уилтшир","Суиндон","1","1","0.0","1.0","00:00:15"
"Великобритания","Графство Хартфордшир","Стивенэйдж","1","1","0.0","5.0","00:04:52"
"Великобритания","Графство Хэмпшир","Портсмут","1","1","0.0","1.0","00:00:15"
"Великобритания","Графство Хэмпшир","Саутгемптон","1","1","0.0","1.0","00:00:15"
"Великобритания","Графство Эссекс","Колчестер","1","1","0.0","1.0","00:00:15"
"Великобритания","Область Ренфрушир","Не определено","1","1","1.0","1.0","00:00:00"
"Великобритания","Область Файф","Гленротс","1","1","0.0","1.0","00:09:10"
"Великобритания","Область Хайленд","Инвернесс","1","1","0.0","1.0","00:00:15"
"Великобритания","Область Шотландские границы","Не определено","1","1","0.0","1.0","00:00:14"
"Венгрия","Баранья","Не определено","1","1","0.0","2.0","00:02:17"
"Венгрия","Баранья","Печ","1","1","0.0","1.0","00:00:15"
"Венгрия","Боршод-Абауй-Земплен","Мишкольц","1","1","0.0","1.0","00:00:15"
"Венгрия","Дьёр-Мошон-Шопрон","Дьёр","1","1","0.0","1.0","00:00:15"
"Венгрия","Зала","Кестхей","1","1","0.0","1.0","00:00:15"
"Венгрия","Комаром-Эстергом","Татабанья","1","1","0.0","1.0","00:27:23"
"Венгрия","Пешт","Не определено","1","1","0.0","1.0","00:00:13"
"Венгрия","Фейер","Секешфехервар","1","1","0.0","3.0","00:00:40"
"Венесуэла","Штат Сулия","Маракайбо","1","1","0.0","1.0","00:00:13"
"Вьетнам","Не определено","Хайфон","1","1","0.0","1.0","00:00:13"
"Вьетнам","Провинция Фуйен","Туихоа","1","1","0.0","1.0","00:00:13"
"Гана","Не определено","Аккра","1","1","0.0","5.0","00:06:55"
"Гвинея","Не определено","Конакри","1","1","0.0","1.0","00:00:12"
"Германия","Баден-Вюртемберг","Ален","1","1","1.0","1.0","00:00:00"
"Германия","Баден-Вюртемберг","Вислох","1","1","0.0","1.0","00:00:07"
"Германия","Баден-Вюртемберг","Кель","1","1","0.0","3.0","00:02:39"
"Германия","Баден-Вюртемберг","Констанц","1","1","0.0","1.0","00:00:15"
"Германия","Баден-Вюртемберг","Лауда-Кёнигсхофен","1","1","0.0","1.0","00:00:16"
"Германия","Баден-Вюртемберг","Остфильдерн","1","1","1.0","1.0","00:00:00"
"Германия","Баден-Вюртемберг","Равенсбург","1","1","0.0","1.0","00:00:14"
"Германия","Баден-Вюртемберг","Ройтлинген","1","1","0.0","1.0","00:00:14"
"Германия","Баден-Вюртемберг","Тюбинген","1","1","1.0","1.0","00:00:00"
"Германия","Баден-Вюртемберг","Фильдерштадт","1","1","0.0","3.0","00:24:58"
"Германия","Баден-Вюртемберг","Хорб-на-Неккаре","1","1","0.0","2.0","00:01:10"
"Германия","Бранденбург","Не определено","1","1","1.0","1.0","00:00:00"
"Германия","Бранденбург","Клайнмахнов","1","1","0.0","1.0","00:00:15"
"Германия","Бранденбург","Котбус","1","1","0.0","1.0","00:13:30"
"Германия","Бранденбург","Ратенов","1","1","0.0","4.0","00:22:42"
"Германия","Гессен","Буцбах","1","1","0.0","1.0","00:00:15"
"Германия","Гессен","Гельнхаузен","1","1","0.0","1.0","00:00:14"
"Германия","Гессен","Грисхайм","1","1","0.0","1.0","00:00:22"
"Германия","Гессен","Ланген","1","1","0.0","4.0","00:09:23"
"Германия","Гессен","Майнталь","1","1","0.0","2.0","00:00:45"
"Германия","Гессен","Марбург","1","1","0.0","2.0","00:01:21"
"Германия","Гессен","Ной-Изенбург","1","1","1.0","1.0","00:00:07"
"Германия","Гессен","Обертсхаузен","1","1","0.0","1.0","00:00:14"
"Германия","Гессен","Ханау","1","1","0.0","3.0","00:04:28"
"Германия","Нижняя Саксония","Бад-Гарцбург","1","1","1.0","1.0","00:00:00"
"Германия","Нижняя Саксония","Бад-Цвишенан","1","1","0.0","1.0","00:00:24"
"Германия","Нижняя Саксония","Бухгольц-ин-дер-Нордхайде","1","1","0.0","2.0","00:00:31"
"Германия","Нижняя Саксония","Винзен","1","1","0.0","1.0","00:00:15"
"Германия","Нижняя Саксония","Дельменхорст","1","1","0.0","1.0","00:01:19"
"Германия","Нижняя Саксония","Изернхаген","1","1","0.0","1.0","00:00:27"
"Германия","Нижняя Саксония","Клаусталь-Целлерфельд","1","1","0.0","1.0","00:00:15"
"Германия","Нижняя Саксония","Клоппенбург","1","1","1.0","1.0","00:00:00"
"Германия","Нижняя Саксония","Лангенхаген","1","1","0.0","1.0","00:00:15"
"Германия","Нижняя Саксония","Лоне","1","1","0.0","1.0","00:00:13"
"Германия","Нижняя Саксония","Люнебург","1","1","1.0","1.0","00:00:00"
"Германия","Рейнланд-Пфальц","Трир","1","1","0.0","1.0","00:00:15"
"Германия","Рейнланд-Пфальц","Шпайер","1","1","0.0","1.0","00:00:14"
"Германия","Саар","Вадерн","1","1","0.0","1.0","00:00:19"
"Германия","Саар","Саарлуис","1","1","1.0","1.0","00:00:00"
"Германия","Саар","Санкт-Вендель","1","1","0.0","1.0","00:00:15"
"Германия","Саар","Санкт-Ингберт","1","1","0.0","1.0","00:00:15"
"Германия","Саксония-Анхальт","Мерзебург","1","1","0.0","1.0","00:00:15"
"Германия","Свободное государство Бавария","Бад-Айблинг","1","1","0.0","1.0","00:00:14"
"Германия","Свободное государство Бавария","Герстхофен","1","1","0.0","2.0","00:01:00"
"Германия","Свободное государство Бавария","Гроссостайм","1","1","0.0","1.0","00:00:23"
"Германия","Свободное государство Бавария","Ингольштадт","1","1","0.0","3.0","00:27:16"
"Германия","Свободное государство Бавария","Карлштадт","1","1","0.0","1.0","00:00:15"
"Германия","Свободное государство Бавария","Кобург","1","1","0.0","1.0","00:00:16"
"Германия","Свободное государство Бавария","Ольхинг","1","1","0.0","1.0","00:00:14"
"Германия","Свободное государство Бавария","Траунройт","1","1","0.0","1.0","00:00:41"
"Германия","Свободное государство Бавария","Траунштайн","1","1","0.0","1.0","00:00:15"
"Германия","Свободное государство Бавария","Фрайзинг","1","1","1.0","1.0","00:00:00"
"Германия","Свободное государство Бавария","Хоф","1","1","0.0","1.0","00:00:23"
"Германия","Свободное государство Саксония","Гримма","1","1","0.0","1.0","00:00:14"
"Германия","Свободное государство Саксония","Райхенбах-им-Фогтланд","1","1","1.0","1.0","00:00:00"
"Германия","Свободное государство Тюрингия","Не определено","1","1","0.0","5.0","00:00:06"
"Германия","Свободное государство Тюрингия","Эрфурт","1","1","1.0","1.0","00:00:00"
"Германия","Северный Рейн-Вестфалия","Аттендорн","1","1","0.0","1.0","00:00:00"
"Германия","Северный Рейн-Вестфалия","Брилон","1","1","0.0","1.0","00:00:13"
"Германия","Северный Рейн-Вестфалия","Виллих","1","1","0.0","2.0","00:01:04"
"Германия","Северный Рейн-Вестфалия","Гезеке","1","1","0.0","1.0","00:00:14"
"Германия","Северный Рейн-Вестфалия","Зельм","1","1","0.0","1.0","00:00:13"
"Германия","Северный Рейн-Вестфалия","Золинген","1","1","0.0","1.0","00:00:14"
"Германия","Северный Рейн-Вестфалия","Коршенбройх","1","1","0.0","1.0","00:00:14"
"Германия","Северный Рейн-Вестфалия","Лангенфельд","1","1","0.0","2.0","00:01:11"
"Германия","Северный Рейн-Вестфалия","Лемго","1","1","0.0","9.0","00:12:09"
"Германия","Северный Рейн-Вестфалия","Липпштадт","1","1","0.0","2.0","00:00:34"
"Германия","Северный Рейн-Вестфалия","Минден","1","1","1.0","1.0","00:00:00"
"Германия","Северный Рейн-Вестфалия","Мух","1","1","0.0","4.0","00:11:49"
"Германия","Северный Рейн-Вестфалия","Неттеталь","1","1","1.0","1.0","00:00:00"
"Германия","Северный Рейн-Вестфалия","Нюмбрехт","1","1","0.0","3.0","00:02:50"
"Германия","Северный Рейн-Вестфалия","Оберхаузен","1","1","1.0","1.0","00:00:00"
"Германия","Северный Рейн-Вестфалия","Реклингхаузен","1","1","0.0","4.0","00:00:41"
"Германия","Северный Рейн-Вестфалия","Санкт-Августин","1","1","1.0","1.0","00:00:00"
"Германия","Северный Рейн-Вестфалия","Тёнисфорст","1","1","0.0","1.0","00:00:15"
"Германия","Северный Рейн-Вестфалия","Фельберт","1","1","0.0","1.0","00:00:15"
"Германия","Северный Рейн-Вестфалия","Фрехен","1","1","0.0","1.0","00:00:15"
"Германия","Шлезвиг-Гольштейн","Ноймюнстер","1","1","0.0","2.0","00:00:38"
"Греция","Восточная Македония и Фракия","Кавала","1","1","1.0","1.0","00:00:00"
"Греция","Фессалия","Не определено","1","1","1.0","1.0","00:00:00"
"Грузия","Кахетия","Телави","1","1","0.0","1.0","00:02:20"
"Грузия","Мцхета-Мтианети","Мцхета","1","1","0.0","1.0","00:00:16"
"Грузия","Самегрело и Земо-Сванети","Зугдиди","1","1","0.0","2.0","00:01:10"
"Дания","Северная Ютландия","Йёрринг","1","1","1.0","1.0","00:00:00"
"Дания","Северная Ютландия","Ольборг","1","1","0.0","1.0","00:00:12"
"Дания","Столичная область","Хиллерёд","1","1","0.0","1.0","00:00:14"
"Дания","Центральная Ютландия","Силькеборг","1","1","0.0","1.0","00:00:14"
"Дания","Южная Дания","Вайле","1","1","0.0","1.0","00:00:15"
"Дания","Южная Дания","Оденсе","1","1","0.0","1.0","00:02:20"
"Доминика","Не определено","Розо","1","1","0.0","2.0","00:16:12"
"Доминиканская Республика","Провинция Ла-Альтаграсия","Не определено","1","1","0.0","1.0","00:00:14"
"Египет","Мухафаза Александрия","Александрия","1","1","0.0","1.0","00:00:13"
"Египет","Мухафаза Асуан","Асуан","1","1","0.0","1.0","00:00:14"
"Египет","Мухафаза Красное Море","Хургада","1","1","1.0","1.0","00:00:00"
"Замбия","Не определено","Лусака","1","1","0.0","1.0","00:00:14"
"Израиль","Северный АО","Не определено","1","1","0.0","2.0","00:24:09"
"Израиль","Северный АО","Нацерет-Иллит","1","1","0.0","1.0","00:00:20"
"Израиль","Центральный АО","Рамла","1","1","1.0","1.0","00:00:00"
"Израиль","Южный АО","Не определено","1","1","0.0","1.0","00:00:13"
"Израиль","Южный АО","Беэр-Шева","1","1","0.0","1.0","00:00:13"
"Израиль","Южный АО","Эйлат","1","1","0.0","1.0","00:01:06"
"Индия","Гуджарат","Ахмадабад","1","1","0.0","1.0","00:00:27"
"Индия","Керала","Тируванантапурам","1","1","0.0","1.0","00:00:13"
"Индия","Пудучерри","Не определено","1","1","0.0","1.0","00:00:24"
"Индия","Раджастхан","Джайпур","1","1","0.0","1.0","00:00:15"
"Индия","Чандигарх","Чандигарх","1","1","0.0","1.0","00:00:14"
"Индонезия","Особый округ Джокьякарта","Джокьякарта","1","1","1.0","1.0","00:00:00"
"Индонезия","Провинция Восточная Ява","Маланг","1","1","0.0","1.0","00:00:12"
"Ирак","Мухафаза Васит","Эль-Кут","1","1","0.0","2.0","00:09:24"
"Ирак","Мухафаза Эрбиль","Эрбиль","1","1","0.0","1.0","00:00:11"
"Ирландия","Графство Голуэй","Голуэй","1","1","1.0","1.0","00:00:00"
"Ирландия","Графство Каван","Каван","1","1","0.0","1.0","00:00:15"
"Ирландия","Графство Лаут","Дандолк","1","1","0.0","2.0","00:00:39"
"Испания","Андалусия","Малага","1","1","0.0","1.0","00:00:14"
"Испания","Астурия","Овьедо","1","1","0.0","1.0","00:00:14"
"Испания","Балеарские острова","Кала-Раджада","1","1","0.0","1.0","00:00:22"
"Испания","Балеарские острова","Пальма","1","1","0.0","1.0","00:00:12"
"Испания","Кастилия и Леон","Авила","1","1","0.0","1.0","00:00:16"
"Испания","Кастилия и Леон","Саламанка","1","1","0.0","1.0","00:00:32"
"Испания","Кастилия и Леон","Сеговия","1","1","0.0","1.0","00:00:14"
"Испания","Каталония","Кастельдефельс","1","1","0.0","6.0","00:00:14"
"Испания","Каталония","Оспиталет-де-Льобрегат","1","1","0.0","1.0","00:00:15"
"Испания","Каталония","Салоу","1","1","0.0","1.0","00:00:11"
"Испания","Наварра","Памплона","1","1","0.0","2.0","00:00:11"
"Испания","Провинция Валенсия","Кастельон-де-ла-Плана","1","1","0.0","1.0","00:00:11"
"Испания","Провинция Валенсия","Санта-Пола","1","1","0.0","1.0","00:00:21"
"Испания","Провинция Валенсия","Эльче","1","1","0.0","1.0","00:00:13"
"Испания","Провинция Мадрид","Алькала-де-Энарес","1","1","1.0","1.0","00:00:00"
"Испания","Провинция Мурсия","Не определено","1","1","0.0","2.0","00:01:03"
"Испания","Провинция Мурсия","Торре-Пачеко","1","1","0.0","1.0","00:00:37"
"Испания","Страна Басков","Витория","1","1","0.0","1.0","00:00:16"
"Италия","Апулия","Не определено","1","1","0.0","1.0","00:00:14"
"Италия","Венето","Конельяно","1","1","0.0","1.0","00:00:14"
"Италия","Венето","Мольяно-Венето","1","1","1.0","1.0","00:00:00"
"Италия","Кампания","Не определено","1","1","0.0","1.0","00:00:14"
"Италия","Лацио","Не определено","1","1","1.0","1.0","00:00:00"
"Италия","Лацио","Террачина","1","1","0.0","1.0","00:00:12"
"Италия","Лигурия","Не определено","1","1","0.0","1.0","00:00:13"
"Италия","Лигурия","Генуя","1","1","0.0","1.0","00:00:14"
"Италия","Лигурия","Савона","1","1","0.0","1.0","00:00:15"
"Италия","Ломбардия","Комо","1","1","0.0","1.0","00:00:15"
"Италия","Ломбардия","Кремона","1","1","0.0","1.0","00:00:14"
"Италия","Ломбардия","Сесто-Сан-Джованни","1","1","0.0","9.0","00:34:57"
"Италия","Пьемонт","Алессандрия","1","1","0.0","1.0","00:00:21"
"Италия","Сицилия","Кастелламмаре-дель-Гольфо","1","1","0.0","1.0","00:00:13"
"Италия","Сицилия","Палермо","1","1","0.0","2.0","00:00:33"
"Италия","Сицилия","Таормина","1","1","0.0","1.0","00:00:13"
"Италия","Тоскана","Не определено","1","1","1.0","1.0","00:00:00"
"Италия","Тоскана","Кампи-Бизенцио","1","1","0.0","1.0","00:00:15"
"Италия","Тоскана","Ливорно","1","1","0.0","1.0","00:00:06"
"Италия","Тоскана","Лукка","1","1","0.0","1.0","00:00:15"
"Италия","Трентино - Альто-Адидже","Тренто","1","1","0.0","1.0","00:00:14"
"Италия","Умбрия","Губбио","1","1","0.0","1.0","00:00:13"
"Италия","Эмилия-Романья","Равенна","1","1","0.0","1.0","00:00:14"
"Италия","Эмилия-Романья","Феррара","1","1","0.0","1.0","00:00:15"
"Казахстан","Акмолинская область","Есиль","1","1","1.0","1.0","00:00:00"
"Казахстан","Актюбинская область","Жем","1","1","0.0","1.0","00:00:14"
"Казахстан","Актюбинская область","Хромтау","1","1","0.0","2.0","00:04:06"
"Казахстан","Алматинская область","Каскелен","1","1","0.0","1.0","00:00:16"
"Казахстан","Алматинская область","Сарканд","1","1","0.0","1.0","00:00:15"
"Казахстан","Алматинская область","Ушарал","1","1","0.0","1.0","00:00:14"
"Казахстан","Восточно-Казахстанская область","Алтай","1","1","0.0","1.0","00:00:22"
"Казахстан","Восточно-Казахстанская область","Серебрянск","1","1","0.0","3.0","00:03:08"
"Казахстан","Карагандинская область","Сарань","1","1","0.0","1.0","00:00:13"
"Казахстан","Павлодарская область","Аксу","1","1","0.0","1.0","00:00:14"
"Казахстан","Туркестанская область","Кентау","1","1","0.0","1.0","00:00:14"
"Камбоджа","Не определено","Не определено","1","1","0.0","1.0","00:00:15"
"Камерун","Не определено","Не определено","1","1","0.0","2.0","00:01:36"
"Канада","Провинция Британская Колумбия","Виктория","1","1","0.0","2.0","00:04:13"
"Канада","Провинция Британская Колумбия","Келоуна","1","1","0.0","1.0","00:00:20"
"Канада","Провинция Британская Колумбия","Лэнгли","1","1","0.0","5.0","00:05:59"
"Канада","Провинция Британская Колумбия","Нью-Вестминстер","1","1","0.0","1.0","00:00:12"
"Канада","Провинция Британская Колумбия","Ричмонд","1","1","0.0","5.0","00:19:15"
"Канада","Провинция Британская Колумбия","Суррей","1","1","0.0","1.0","00:00:14"
"Канада","Провинция Манитоба","Брандон","1","1","0.0","4.0","00:08:22"
"Канада","Провинция Нью-Брансуик","Монктон","1","1","1.0","1.0","00:00:00"
"Канада","Провинция Нью-Брансуик","Фредериктон","1","1","0.0","2.0","00:01:20"
"Канада","Провинция Ньюфаундленд и Лабрадор","Сент-Джонс","1","1","0.0","1.0","00:00:12"
"Канада","Провинция Онтарио","Вудбридж","1","1","0.0","1.0","00:00:14"
"Канада","Провинция Онтарио","Гамильтон","1","1","1.0","1.0","00:00:00"
"Канада","Провинция Онтарио","Каната","1","1","0.0","1.0","00:00:15"
"Канада","Провинция Онтарио","Кембридж","1","1","0.0","2.0","00:04:09"
"Канада","Провинция Онтарио","Китченер","1","1","1.0","1.0","00:00:00"
"Канада","Провинция Онтарио","Ниагара-Фолс","1","1","0.0","2.0","00:00:58"
"Канада","Провинция Онтарио","Ошава","1","1","0.0","1.0","00:00:14"
"Канада","Провинция Саскачеван","Не определено","1","1","0.0","1.0","00:01:04"
"Канада","Провинция Саскачеван","Реджайна","1","1","0.0","2.0","00:02:46"
"Киргизия","Иссык-Кульская область","Балыкчи","1","1","0.0","1.0","00:00:15"
"Китай","Аньхой","Сучжоу","1","1","0.0","1.0","00:00:11"
"Китай","Внутренняя Монголия","Баотоу","1","1","0.0","1.0","00:00:15"
"Китай","Внутренняя Монголия","Тунляо","1","1","0.0","1.0","00:00:21"
"Китай","Внутренняя Монголия","Хух-Хото","1","1","0.0","1.0","00:00:18"
"Китай","Ганьсу","Ланьчжоу","1","1","0.0","1.0","00:00:10"
"Китай","Гирин","Яньцзи","1","1","0.0","1.0","00:00:15"
"Китай","Ляонин","Аньшань","1","1","0.0","1.0","00:00:11"
"Китай","Фуцзянь","Сямынь","1","1","0.0","1.0","00:00:14"
"Китай","Хэбэй","Ланфан","1","1","0.0","2.0","00:00:55"
"Китай","Хэбэй","Шицзячжуан","1","1","0.0","4.0","00:04:54"
"Китай","Хэйлунцзян","Дацин","1","1","0.0","1.0","00:00:17"
"Китай","Цзянсу","Синьпу","1","1","0.0","1.0","00:00:13"
"Китай","Цинхай","Голмуд","1","1","1.0","1.0","00:00:00"
"Китай","Чжэцзян","Цзиньхуа","1","1","0.0","2.0","00:03:01"
"Китай","Шаньдун","Циндао","1","1","1.0","1.0","00:00:00"
"Китай","Шаньдун","Яньтай","1","1","0.0","1.0","00:00:16"
"Китай","Юньнань","Линьцан","1","1","0.0","1.0","00:00:13"
"Коста-Рика","Провинция Лимон","Сикиррес","1","1","0.0","1.0","00:00:13"
"Кот-д’Ивуар","Не определено","Абиджан","1","1","1.0","1.0","00:00:00"
"Кувейт","Не определено","Эль-Кувейт","1","1","0.0","1.0","00:00:11"
"Латвия","Не определено","Валмиера","1","1","0.0","2.0","00:19:29"
"Латвия","Не определено","Екабпилс","1","1","0.0","2.0","00:00:45"
