stud_kod;predmet_name;ball;year;svid_status
516426;Литература;52;2017;Действующий
516426;Сочинение;1;2017;Действующий
516431;Русский язык;88;2017;Действующий
516431;Математика;82;2017;Действующий
516431;Обществознание;61;2017;Действующий
516431;Сочинение;1;2017;Действующий
516448;Русский язык;51;2017;Действующий
516448;Математика;68;2017;Действующий
516448;Обществознание;60;2017;Действующий
516448;Сочинение;1;2017;Действующий
516484;Русский язык;76;2017;Действующий
516484;Математика;72;2017;Действующий
516484;Обществознание;60;2017;Действующий
516484;Сочинение;1;2017;Действующий
516491;Русский язык;81;2017;Действующий
516491;Математика;45;2017;Действующий
516491;Обществознание;61;2017;Действующий
516491;Сочинение;1;2017;Действующий
516511;Русский язык;66;2017;Действующий
516511;Математика;70;2017;Действующий
516511;Обществознание;64;2017;Действующий
516511;История;69;2017;Действующий
516511;Биология;0;2017;Ниже минимума
516511;Сочинение;1;2017;Действующий
516522;Русский язык;86;2017;Действующий
516522;Математика;76;2017;Действующий
516522;Обществознание;78;2017;Действующий
516522;Сочинение;1;2017;Действующий
516572;Русский язык;81;2017;Действующий
516572;Английский язык;88;2017;Действующий
516572;Математика;70;2017;Действующий
516572;Обществознание;67;2017;Действующий
516572;Сочинение;1;2017;Действующий
516603;Русский язык;83;2017;Действующий
516603;Математика;56;2017;Действующий
516603;Обществознание;55;2017;Действующий
516603;Сочинение;1;2017;Действующий
516609;Русский язык;78;2017;Действующий
516609;Информатика и ИКТ;64;2017;Действующий
516609;Математика;68;2017;Действующий
516609;Обществознание;66;2017;Действующий
516609;Сочинение;1;2017;Действующий
516662;Русский язык;100;2017;Действующий
516662;Математика;78;2017;Действующий
516662;Обществознание;74;2017;Действующий
516662;Сочинение;1;2017;Действующий
516731;Русский язык;86;2017;Действующий
516731;Математика;68;2017;Действующий
516731;Обществознание;76;2017;Действующий
516731;Сочинение;1;2017;Действующий
516870;Русский язык;81;2017;Действующий
516870;Английский язык;50;2017;Действующий
516870;Математика;45;2017;Действующий
516870;Обществознание;76;2017;Действующий
516870;Сочинение;1;2017;Действующий
516923;Русский язык;81;2017;Действующий
516923;Математика;45;2017;Действующий
516923;Обществознание;66;2017;Действующий
516923;Химия;54;2017;Действующий
516923;Биология;56;2017;Действующий
516923;Сочинение;1;2017;Действующий
516962;Русский язык;100;2015;Действующий
516962;Математика;72;2015;Действующий
516962;Обществознание;71;2017;Действующий
516962;Химия;78;2015;Действующий
516962;Биология;93;2015;Действующий
516962;Сочинение;1;2015;Действующий
516980;Русский язык;83;2017;Действующий
516980;Английский язык;78;2017;Действующий
516980;Математика;50;2017;Действующий
516980;Обществознание;63;2017;Действующий
516980;Сочинение;1;2017;Действующий
517016;Русский язык;72;2017;Действующий
517016;Математика;56;2017;Действующий
517016;Обществознание;61;2017;Действующий
517016;Сочинение;1;2017;Действующий
517024;Русский язык;91;2017;Действующий
517024;Математика;74;2017;Действующий
517024;Обществознание;82;2017;Действующий
517024;Сочинение;1;2017;Действующий
517140;Русский язык;96;2017;Действующий
517140;Английский язык;75;2017;Действующий
517140;Математика;70;2017;Действующий
517140;Обществознание;92;2017;Действующий
517140;Сочинение;1;2017;Действующий
517266;Русский язык;78;2017;Действующий
517266;Английский язык;85;2017;Действующий
517266;Математика;78;2017;Действующий
517266;Обществознание;69;2017;Действующий
517266;Сочинение;1;2017;Действующий
517367;Русский язык;71;2017;Действующий
517367;Математика;45;2017;Действующий
517367;Обществознание;61;2017;Действующий
517367;Сочинение;1;2017;Действующий
517547;Русский язык;78;2017;Действующий
517547;Математика;45;2017;Действующий
517547;Обществознание;65;2017;Действующий
517547;Сочинение;1;2017;Действующий
517742;Русский язык;83;2017;Действующий
517742;Английский язык;84;2017;Действующий
517742;Математика;56;2017;Действующий
517742;Обществознание;65;2017;Действующий
517742;Сочинение;1;2017;Действующий
517766;Русский язык;96;2017;Действующий
517766;Математика;86;2017;Действующий
517766;Обществознание;78;2017;Действующий
517766;Физика;74;2017;Действующий
517766;Сочинение;1;2017;Действующий
517883;Русский язык;83;2017;Действующий
517883;Английский язык;90;2017;Действующий
517883;Математика;70;2017;Действующий
517883;Обществознание;82;2017;Действующий
517883;Сочинение;1;2017;Действующий
517900;Русский язык;98;2017;Действующий
517900;Математика;78;2017;Действующий
517900;Обществознание;80;2017;Действующий
517900;Сочинение;1;2017;Действующий
517951;Русский язык;86;2017;Действующий
517951;Английский язык;72;2017;Действующий
517951;Математика;80;2017;Действующий
517951;Обществознание;76;2017;Действующий
517951;Сочинение;1;2017;Действующий
518017;Русский язык;81;2017;Действующий
518017;Математика;72;2017;Действующий
518017;Обществознание;88;2017;Действующий
518017;История;84;2017;Действующий
518017;Биология;63;2017;Действующий
518017;Сочинение;1;2017;Действующий
518077;Русский язык;96;2017;Действующий
518077;Английский язык;91;2017;Действующий
518077;Математика;70;2017;Действующий
518077;Обществознание;78;2017;Действующий
518077;Сочинение;1;2017;Действующий
518089;Русский язык;91;2017;Действующий
518089;Математика;78;2017;Действующий
518089;Обществознание;88;2017;Действующий
518089;Сочинение;1;2017;Действующий
518113;Русский язык;76;2017;Действующий
518113;Английский язык;89;2017;Действующий
518113;Математика;80;2017;Действующий
518113;Обществознание;84;2017;Действующий
518113;Сочинение;1;2017;Действующий
518176;Русский язык;93;2017;Действующий
518176;Английский язык;87;2017;Действующий
518176;Математика;56;2017;Действующий
518176;Обществознание;66;2017;Действующий
518176;Сочинение;1;2017;Действующий
518177;Русский язык;96;2017;Действующий
518177;Математика;62;2017;Действующий
518177;Обществознание;80;2017;Действующий
518177;Сочинение;1;2017;Действующий
518196;Русский язык;91;2017;Действующий
518196;Математика;68;2017;Действующий
518196;Обществознание;90;2017;Действующий
518196;История;71;2017;Действующий
518196;Сочинение;1;2017;Действующий
518290;Русский язык;81;2017;Действующий
518290;Математика;62;2017;Действующий
518290;Обществознание;70;2017;Действующий
518290;Сочинение;1;2017;Действующий
518387;Русский язык;93;2017;Действующий
518387;Математика;74;2017;Действующий
518387;Обществознание;71;2017;Действующий
518387;Сочинение;1;2017;Действующий
518659;Русский язык;73;2017;Действующий
518659;Математика;56;2017;Действующий
518659;Обществознание;58;2017;Действующий
518659;Сочинение;1;2017;Действующий
518682;Русский язык;93;2017;Действующий
518682;Английский язык;84;2017;Действующий
518682;Математика;50;2017;Действующий
518682;Обществознание;66;2017;Действующий
518682;Сочинение;1;2017;Действующий
518683;Русский язык;86;2017;Действующий
518683;Математика;70;2017;Действующий
518683;Обществознание;57;2017;Действующий
518683;Сочинение;1;2017;Действующий
518771;Русский язык;98;2017;Действующий
518771;Математика;82;2017;Действующий
518771;Обществознание;86;2017;Действующий
518771;Сочинение;1;2017;Действующий
518848;Русский язык;73;2017;Действующий
518848;Математика;56;2017;Действующий
518848;Обществознание;58;2017;Действующий
518848;Сочинение;1;2017;Действующий
518960;Русский язык;88;2017;Действующий
518960;Математика;68;2017;Действующий
518960;Обществознание;92;2017;Действующий
518960;Физика;59;2017;Действующий
518960;Сочинение;1;2017;Действующий
519000;Русский язык;95;2014;Действующий
519000;Информатика и ИКТ;73;2014;Действующий
519000;Математика;84;2014;Действующий
519000;Обществознание;71;2017;Действующий
519000;Физика;75;2014;Действующий
519044;Русский язык;64;2017;Действующий
519044;Математика;50;2017;Действующий
519044;Обществознание;55;2017;Действующий
519044;История;54;2017;Действующий
519044;Сочинение;1;2017;Действующий
519067;Русский язык;100;2017;Действующий
519067;Математика;70;2017;Действующий
519067;Обществознание;78;2017;Действующий
519067;Физика;47;2017;Действующий
519067;Сочинение;1;2017;Действующий
519196;Русский язык;86;2017;Действующий
519196;Английский язык;58;2017;Действующий
519196;Математика;88;2017;Действующий
519196;Обществознание;84;2017;Действующий
519196;История;82;2017;Действующий
519196;Сочинение;1;2017;Действующий
519262;Русский язык;86;2017;Действующий
519262;Математика;80;2017;Действующий
519262;Обществознание;84;2017;Действующий
519262;Физика;60;2017;Действующий
519262;История;89;2017;Действующий
519262;Сочинение;1;2017;Действующий
519438;Русский язык;76;2017;Действующий
519438;Русский язык;73;2016;Действующий
519438;Математика;68;2017;Действующий
519438;Обществознание;74;2017;Действующий
519438;Химия;50;2016;Действующий
519438;Биология;59;2016;Действующий
519438;Сочинение;1;2016;Действующий
519502;Русский язык;96;2017;Действующий
519502;Английский язык;74;2017;Действующий
519502;Математика;82;2017;Действующий
519502;Обществознание;67;2017;Действующий
519502;Сочинение;1;2017;Действующий
519552;Русский язык;93;2017;Действующий
519552;Математика;72;2017;Действующий
519552;Обществознание;84;2017;Действующий
519552;Сочинение;1;2017;Действующий
519577;Русский язык;76;2017;Действующий
519577;Математика;56;2017;Действующий
519577;Обществознание;69;2017;Действующий
519577;Сочинение;1;2017;Действующий
519584;Русский язык;93;2017;Действующий
519584;Математика;76;2017;Действующий
519584;Обществознание;80;2017;Действующий
519584;Литература;82;2017;Действующий
519584;Биология;66;2017;Действующий
519584;Сочинение;1;2017;Действующий
519587;Русский язык;98;2017;Действующий
519587;Английский язык;91;2017;Действующий
519587;Математика;78;2017;Действующий
519587;Обществознание;90;2017;Действующий
519587;Сочинение;1;2017;Действующий
519611;Русский язык;86;2017;Действующий
519611;Английский язык;86;2017;Действующий
519611;Математика;74;2017;Действующий
519611;Обществознание;84;2017;Действующий
519611;История;58;2017;Действующий
519611;Сочинение;1;2017;Действующий
519670;Русский язык;98;2017;Действующий
519670;Математика;74;2017;Действующий
519670;Обществознание;80;2017;Действующий
519670;Сочинение;1;2017;Действующий
519675;Русский язык;62;2016;Действующий
519675;Математика;56;2017;Действующий
519675;Математика;0;2016;Ниже минимума
519675;Обществознание;61;2017;Действующий
519675;Обществознание;50;2016;Действующий
519675;Сочинение;1;2016;Действующий
519687;Русский язык;91;2017;Действующий
519687;Английский язык;58;2017;Действующий
519687;Математика;84;2017;Действующий
519687;Обществознание;84;2017;Действующий
519687;Физика;53;2017;Действующий
519687;Сочинение;1;2017;Действующий
519771;Русский язык;71;2017;Действующий
519771;Математика;72;2017;Действующий
519771;Обществознание;65;2017;Действующий
519771;Сочинение;1;2017;Действующий
519878;Русский язык;91;2016;Действующий
519878;Математика;74;2017;Действующий
519878;Математика;68;2016;Действующий
519878;Обществознание;84;2017;Действующий
519878;Физика;61;2016;Действующий
519878;Сочинение;1;2016;Действующий
519882;Русский язык;98;2017;Действующий
519882;Английский язык;79;2017;Действующий
519882;Математика;56;2017;Действующий
519882;Обществознание;60;2017;Действующий
519882;Сочинение;1;2017;Действующий
519898;Русский язык;91;2017;Действующий
519898;Математика;68;2017;Действующий
519898;Обществознание;66;2017;Действующий
519898;Сочинение;1;2017;Действующий
519994;Русский язык;93;2017;Действующий
519994;Математика;72;2017;Действующий
519994;Обществознание;60;2017;Действующий
519994;История;50;2017;Действующий
519994;Сочинение;1;2017;Действующий
520020;Русский язык;76;2017;Действующий
520020;Математика;45;2017;Действующий
520020;Обществознание;63;2017;Действующий
520020;Сочинение;1;2017;Действующий
520073;Русский язык;41;2016;Действующий
520073;Русский язык;57;2017;Действующий
520073;Математика;0;2016;Аннулирован с правом пересдачи
520073;Математика;0;2016;Ниже минимума
520073;Математика;50;2017;Действующий
520073;Обществознание;44;2016;Действующий
520073;Обществознание;53;2017;Действующий
520073;Сочинение;1;2016;Действующий
520090;Русский язык;93;2017;Действующий
520090;Математика;78;2017;Действующий
520090;Обществознание;82;2017;Действующий
520090;Биология;61;2017;Действующий
520090;Сочинение;1;2017;Действующий
520119;Русский язык;69;2017;Действующий
520119;Информатика и ИКТ;0;2017;Ниже минимума
520119;Математика;62;2017;Действующий
520119;Обществознание;53;2017;Действующий
520119;Сочинение;1;2017;Действующий
520153;Русский язык;83;2017;Действующий
520153;Информатика и ИКТ;70;2017;Действующий
520153;Математика;68;2017;Действующий
520153;Обществознание;88;2017;Действующий
520153;Сочинение;1;2017;Действующий
520156;Русский язык;73;2017;Действующий
520156;Математика;45;2017;Действующий
520156;Обществознание;63;2017;Действующий
520156;Сочинение;1;2017;Действующий
520161;Русский язык;81;2017;Действующий
520161;Английский язык;69;2017;Действующий
520161;Математика;68;2017;Действующий
520161;Обществознание;58;2017;Действующий
520161;Сочинение;1;2017;Действующий
520251;Русский язык;71;2017;Действующий
520251;Математика;45;2017;Действующий
520251;Обществознание;59;2017;Действующий
520251;Сочинение;1;2017;Действующий
520465;Русский язык;81;2017;Действующий
520465;Математика;86;2017;Действующий
520465;Обществознание;78;2017;Действующий
520465;Сочинение;1;2017;Действующий
520524;Русский язык;93;2017;Действующий
520524;Математика;84;2017;Действующий
520524;Обществознание;66;2017;Действующий
520524;Сочинение;1;2017;Действующий
520546;Русский язык;91;2017;Действующий
520546;Английский язык;77;2017;Действующий
520546;Математика;86;2017;Действующий
520546;Обществознание;84;2017;Действующий
520546;История;77;2017;Действующий
520546;Сочинение;1;2017;Действующий
520571;Русский язык;88;2017;Действующий
520571;Математика;82;2017;Действующий
520571;Обществознание;84;2017;Действующий
520571;Сочинение;1;2017;Действующий
520582;Русский язык;67;2017;Действующий
520582;Математика;50;2017;Действующий
520582;Обществознание;57;2017;Действующий
520582;Сочинение;1;2017;Действующий
520690;Русский язык;81;2017;Действующий
520690;Математика;62;2017;Действующий
520690;Обществознание;61;2017;Действующий
520690;История;50;2017;Действующий
520690;Сочинение;1;2017;Действующий
520756;Русский язык;86;2017;Действующий
520756;Английский язык;79;2017;Действующий
520756;Математика;76;2017;Действующий
520756;Обществознание;69;2017;Действующий
520756;Сочинение;1;2017;Действующий
520968;Русский язык;72;2016;Действующий
520968;Английский язык;71;2016;Действующий
520968;Математика;70;2016;Действующий
520968;Обществознание;68;2016;Действующий
520968;Сочинение;1;2016;Действующий
520972;Русский язык;65;2017;Действующий
520972;Английский язык;61;2017;Действующий
520972;Математика;45;2017;Действующий
520972;Обществознание;58;2017;Действующий
520972;Сочинение;1;2017;Действующий
521104;Русский язык;72;2017;Действующий
521104;Математика;56;2017;Действующий
521104;Обществознание;52;2017;Действующий
521104;Сочинение;1;2017;Действующий
521668;Русский язык;96;2017;Действующий
521668;Английский язык;90;2017;Действующий
521668;Математика;62;2017;Действующий
521668;Обществознание;82;2017;Действующий
521668;Сочинение;1;2017;Действующий
521875;Русский язык;86;2016;Действующий
521875;Математика;84;2016;Действующий
521875;Обществознание;76;2016;Действующий
521875;Физика;74;2016;Действующий
521875;Сочинение;1;2016;Действующий
522004;Русский язык;54;2017;Действующий
522004;Русский язык;53;2013;Действующий
522004;Английский язык;67;2017;Действующий
522004;Математика;56;2013;Действующий
522004;Обществознание;56;2017;Действующий
522029;Русский язык;86;2017;Действующий
522029;Математика;72;2017;Действующий
522029;Обществознание;62;2017;Действующий
522029;История;61;2017;Действующий
522029;Сочинение;1;2017;Действующий
522137;Русский язык;91;2017;Действующий
522137;Математика;72;2017;Действующий
522137;Обществознание;80;2017;Действующий
522200;Русский язык;72;2017;Действующий
522200;Английский язык;47;2017;Действующий
522200;Математика;62;2017;Действующий
522200;Обществознание;69;2017;Действующий
522200;Сочинение;1;2017;Действующий
522208;Русский язык;98;2016;Действующий
522208;Английский язык;91;2016;Действующий
522208;Информатика и ИКТ;64;2016;Действующий
522208;Математика;70;2017;Действующий
522208;Математика;56;2016;Действующий
522208;Обществознание;84;2017;Действующий
522208;Обществознание;64;2016;Действующий
522208;Сочинение;1;2016;Действующий
522418;Русский язык;86;2017;Действующий
522418;Английский язык;84;2017;Действующий
522418;Математика;68;2017;Действующий
522418;Обществознание;67;2017;Действующий
522418;Сочинение;1;2017;Действующий
522474;Русский язык;98;2015;Действующий
522474;Английский язык;68;2015;Действующий
522474;Математика;74;2015;Действующий
522474;Обществознание;90;2015;Действующий
522474;Физика;48;2015;Действующий
522474;Сочинение;1;2015;Действующий
522485;Русский язык;86;2017;Действующий
522485;Английский язык;77;2017;Действующий
522485;Математика;68;2017;Действующий
522485;Обществознание;76;2017;Действующий
522485;Сочинение;1;2017;Действующий
522524;Русский язык;78;2017;Действующий
522524;Математика;62;2017;Действующий
522524;Обществознание;67;2017;Действующий
522524;Сочинение;1;2017;Действующий
522528;Русский язык;91;2016;Действующий
522528;Математика;62;2016;Действующий
522528;Обществознание;58;2016;Действующий
522528;Сочинение;1;2016;Действующий
522531;Русский язык;83;2017;Действующий
522531;Математика;72;2017;Действующий
522531;Обществознание;88;2017;Действующий
522531;Сочинение;1;2017;Действующий
522660;Русский язык;69;2017;Действующий
522660;Математика;56;2017;Действующий
522660;Обществознание;60;2017;Действующий
522660;Сочинение;1;2017;Действующий
522674;Русский язык;57;2017;Действующий
522674;Русский язык;62;2016;Действующий
522674;Математика;68;2017;Действующий
522674;Обществознание;63;2017;Действующий
522699;Русский язык;100;2017;Действующий
522699;Английский язык;65;2017;Действующий
522699;Математика;72;2017;Действующий
522699;Обществознание;68;2017;Действующий
522699;Сочинение;1;2017;Действующий
522726;Русский язык;86;2017;Действующий
522726;Английский язык;88;2017;Действующий
522726;Математика;78;2017;Действующий
522726;Обществознание;78;2017;Действующий
522726;Сочинение;1;2017;Действующий
522862;Русский язык;83;2017;Действующий
522862;Математика;50;2017;Действующий
522862;Обществознание;67;2017;Действующий
522862;Немецкий язык;84;2017;Действующий
522862;Сочинение;1;2017;Действующий
523175;Русский язык;91;2016;Действующий
523175;Русский язык;88;2017;Действующий
523175;Математика;74;2016;Действующий
523175;Обществознание;68;2016;Действующий
523175;Обществознание;76;2017;Действующий
523175;Биология;49;2016;Действующий
523175;Биология;56;2017;Действующий
523175;Сочинение;1;2016;Действующий
523505;Русский язык;72;2017;Действующий
523505;Математика;50;2017;Действующий
523505;Обществознание;59;2017;Действующий
523505;Сочинение;1;2017;Действующий
523513;Русский язык;71;2017;Действующий
523513;Математика;62;2017;Действующий
523513;Обществознание;60;2017;Действующий
523513;Сочинение;1;2017;Действующий
523946;Русский язык;70;2017;Действующий
523946;Английский язык;82;2017;Действующий
523946;Математика;62;2017;Действующий
523946;Обществознание;53;2017;Действующий
523946;Сочинение;1;2017;Действующий
524046;Русский язык;100;2017;Действующий
524046;Математика;74;2017;Действующий
524046;Обществознание;84;2017;Действующий
524046;История;100;2017;Действующий
524046;Сочинение;1;2017;Действующий
524067;Русский язык;72;2017;Действующий
524067;Математика;45;2017;Действующий
524067;Обществознание;60;2017;Действующий
524067;Сочинение;1;2017;Действующий
524293;Русский язык;88;2017;Действующий
524293;Математика;70;2017;Действующий
524293;Обществознание;56;2017;Действующий
524293;Сочинение;1;2017;Действующий
524472;Русский язык;96;2017;Действующий
524472;Английский язык;88;2017;Действующий
524472;Математика;50;2017;Действующий
524472;Обществознание;76;2017;Действующий
524472;Сочинение;1;2017;Действующий
524605;Русский язык;69;2014;Действующий
524605;Математика;52;2014;Действующий
524605;Обществознание;58;2014;Действующий
524605;Физика;54;2014;Действующий
524701;Русский язык;84;2015;Действующий
524701;Математика;76;2015;Действующий
524701;Обществознание;71;2015;Действующий
524701;Сочинение;1;2015;Действующий
524733;Русский язык;81;2016;Действующий
524733;Математика;45;2016;Действующий
524733;Обществознание;63;2016;Действующий
524733;Литература;71;2016;Действующий
524733;Сочинение;1;2016;Действующий
524867;Русский язык;55;2017;Действующий
524867;Математика;45;2017;Действующий
524867;Обществознание;60;2017;Действующий
525154;Русский язык;86;2016;Действующий
525154;Английский язык;84;2016;Действующий
525154;Математика;45;2016;Действующий
525154;Обществознание;69;2016;Действующий
525154;Сочинение;1;2016;Действующий
525250;Русский язык;73;2017;Действующий
525250;Математика;50;2017;Действующий
525250;Обществознание;59;2017;Действующий
525250;Сочинение;1;2017;Действующий
525344;Русский язык;82;2014;Действующий
525344;Математика;0;2016;Ниже минимума
525344;Математика;60;2014;Действующий
525344;Обществознание;57;2016;Действующий
525344;Обществознание;55;2014;Действующий
525426;Русский язык;46;2017;Действующий
525426;Английский язык;44;2017;Действующий
525426;Обществознание;45;2017;Действующий
525565;Русский язык;73;2015;Действующий
525565;Английский язык;66;2015;Действующий
525565;Математика;64;2015;Действующий
525565;Обществознание;69;2015;Действующий
525565;Сочинение;1;2015;Действующий
525809;Русский язык;78;2017;Действующий
525809;Математика;56;2017;Действующий
525809;Обществознание;59;2017;Действующий
525809;Сочинение;1;2017;Действующий
40004;Русский язык;53;2012;Действительно
40004;Математика;36;2012;Действительно
40004;Обществознание;40;2012;Действительно
40004;История;34;2012;Действительно
40005;Русский язык;95;2012;Действительно
40005;Английский язык;78;2012;Действительно
40005;Математика;63;2012;Действительно
40005;Обществознание;88;2012;Действительно
40061;Русский язык;72;2012;Действительно
40061;Математика;63;2012;Действительно
40061;Обществознание;65;2012;Действительно
40071;Русский язык;68;2012;Действительно
40071;Английский язык;77;2012;Действительно
40071;Математика;52;2012;Действительно
40071;Обществознание;64;2012;Действительно
40078;Русский язык;92;2012;Действительно
40078;Английский язык;70;2012;Действительно
40078;Математика;66;2012;Действительно
40078;Обществознание;78;2012;Действительно
40083;Русский язык;66;2012;Действительно
40083;Информатика и ИКТ;57;2012;Действительно
40083;Математика;63;2012;Действительно
40083;Обществознание;63;2012;Действительно
40098;Русский язык;92;2012;Действительно
40098;Английский язык;84;2012;Действительно
40098;Математика;70;2012;Действительно
40098;Обществознание;75;2012;Действительно
40120;Русский язык;76;2012;Действительно
40120;Математика;66;2012;Действительно
40120;Обществознание;65;2012;Действительно
40136;Русский язык;71;2012;Действительно
40136;Математика;40;2012;Действительно
40136;Обществознание;59;2012;Действительно
40147;Русский язык;63;2012;Действительно
40147;Математика;60;2012;Действительно
40147;Обществознание;67;2012;Действительно
40160;Русский язык;60;2012;Действительно
40160;Английский язык;29;2012;Действительно
40160;Математика;32;2012;Действительно
40160;Обществознание;44;2012;Действительно
40162;Русский язык;69;2012;Действительно
40162;Английский язык;68;2012;Действительно
40162;Математика;40;2012;Действительно
40162;Обществознание;54;2012;Действительно
40165;Русский язык;92;2012;Действительно
40165;Математика;72;2012;Действительно
40165;Обществознание;85;2012;Действительно
40166;Русский язык;71;2012;Действительно
40166;Математика;56;2012;Действительно
40166;Обществознание;57;2012;Действительно
40172;Русский язык;60;2012;Действительно
40172;Математика;48;2012;Действительно
40172;Обществознание;56;2012;Действительно
40198;Русский язык;71;2012;Действительно
40198;Математика;66;2012;Действительно
40198;Обществознание;75;2012;Действительно
40199;Русский язык;92;2012;Действительно
40199;Математика;74;2012;Действительно
40199;Обществознание;70;2012;Действительно
40220;Русский язык;59;2012;Действительно
40220;Математика;44;2012;Действительно
40220;Обществознание;54;2012;Действительно
40233;Русский язык;59;2012;Действительно
40233;Математика;52;2012;Действительно
40233;Обществознание;63;2012;Действительно
40245;Русский язык;57;2012;Действительно
40245;Математика;40;2012;Действительно
40245;Обществознание;57;2012;Действительно
40258;Русский язык;72;2012;Действительно
40258;Английский язык;58;2012;Действительно
40258;Математика;83;2012;Действительно
40258;Обществознание;83;2012;Действительно
40259;Русский язык;60;2012;Действительно
40259;Математика;44;2012;Действительно
40259;Обществознание;51;2012;Действительно
40266;Русский язык;59;2012;Действительно
40266;Математика;56;2012;Действительно
40266;Обществознание;63;2012;Действительно
40269;Русский язык;92;2012;Действительно
40269;Математика;52;2012;Действительно
40269;География;64;2012;Действительно
40269;Обществознание;83;2012;Действительно
40273;Русский язык;79;2012;Действительно
40273;Английский язык;83;2012;Действительно
40273;Математика;74;2012;Действительно
40273;Обществознание;67;2012;Действительно
40277;Русский язык;90;2012;Действительно
40277;Английский язык;85;2012;Действительно
40277;Математика;74;2012;Действительно
40277;Обществознание;78;2012;Действительно
40287;Русский язык;84;2012;Действительно
40287;Английский язык;77;2012;Действительно
40287;Математика;83;2012;Действительно
40287;Обществознание;75;2012;Действительно
40297;Русский язык;71;2012;Действительно
40297;Английский язык;47;2012;Действительно
40297;Математика;48;2012;Действительно
40297;Обществознание;68;2012;Действительно
40305;Русский язык;76;2012;Действительно
40305;Математика;68;2012;Действительно
40305;Обществознание;68;2012;Действительно
40311;Русский язык;73;2012;Действительно
40311;Английский язык;79;2012;Действительно
40311;Математика;79;2012;Действительно
40311;Обществознание;71;2012;Действительно
40348;Русский язык;62;2012;Действительно
40348;Математика;60;2012;Действительно
40348;Обществознание;62;2012;Действительно
40445;Русский язык;87;2012;Действительно
40445;Информатика и ИКТ;88;2012;Действительно
40445;Математика;92;2012;Действительно
40445;Обществознание;71;2012;Действительно
40445;История;68;2012;Действительно
40456;Русский язык;62;2012;Действительно
40456;Математика;63;2012;Действительно
40456;Обществознание;56;2012;Действительно
40470;Русский язык;79;2012;Действительно
40470;Информатика и ИКТ;70;2012;Действительно
40470;Математика;68;2012;Действительно
40470;Обществознание;80;2012;Действительно
40483;Русский язык;76;2012;Действительно
40483;Английский язык;78;2012;Действительно
40483;Математика;60;2012;Действительно
40483;Обществознание;61;2012;Действительно
40485;Русский язык;95;2012;Действительно
40485;Английский язык;72;2012;Действительно
40485;Математика;77;2012;Действительно
40485;Обществознание;66;2012;Действительно
40488;Русский язык;64;2012;Действительно
40488;Математика;60;2012;Действительно
40488;Обществознание;72;2012;Действительно
40490;Русский язык;95;2012;Действительно
40490;Английский язык;94;2012;Действительно
40490;Математика;77;2012;Действительно
40490;Обществознание;78;2012;Действительно
40504;Русский язык;72;2012;Действительно
40504;Математика;63;2012;Действительно
40504;Обществознание;100;2012;Действительно
40518;Русский язык;98;2012;Действительно
40518;Информатика и ИКТ;84;2012;Действительно
40518;Математика;87;2012;Действительно
40518;Обществознание;72;2012;Действительно
40525;Русский язык;92;2012;Действительно
40525;Английский язык;70;2012;Действительно
40525;Математика;68;2012;Действительно
40525;Обществознание;70;2012;Действительно
40532;Русский язык;64;2012;Действительно
40532;Английский язык;73;2012;Действительно
40532;Математика;48;2012;Действительно
40532;Обществознание;62;2012;Действительно
40532;История;53;2012;Действительно
40555;Русский язык;71;2012;Действительно
40555;Математика;52;2012;Действительно
40555;Обществознание;59;2012;Действительно
40558;Русский язык;68;2012;Действительно
40558;Математика;52;2012;Действительно
40558;Обществознание;63;2012;Действительно
40562;Русский язык;67;2012;Действительно
40562;Английский язык;87;2012;Действительно
40562;Математика;68;2012;Действительно
40562;Обществознание;75;2012;Действительно
40562;Физика;77;2012;Действительно
40570;Русский язык;72;2012;Действительно
